Sample,Value
6799,261
6800,168
6801,168
6802,168
6803,168
6804,100
6805,100
6806,100
6807,100
6808,100
6809,100
6810,52
6811,100
6812,52
6813,52
6814,52
6815,52
6816,19
6817,19
6818,19
6819,19
6820,19
6821,19
6822,12
6823,12
6824,12
6825,12
6826,12
6827,12
6828,24
6829,24
6830,24
6831,24
6832,51
6833,24
6834,51
6835,51
6836,51
6837,51
6838,51
6839,51
6840,100
6841,100
6842,100
6843,100
6844,179
6845,100
6846,179
6847,179
6848,179
6849,179
6850,260
6851,260
6852,260
6853,260
6854,260
6855,260
6856,357
6857,260
6858,357
6859,357
6860,357
6861,357
6862,452
6863,452
6864,452
6865,452
6866,552
6867,452
6868,552
6869,552
6870,552
6871,552
6872,552
6873,552
6874,647
6875,647
6876,647
6877,647
6878,743
6879,647
6880,743
6881,743
6882,743
6883,743
6884,827
6885,743
6886,827
6887,827
6888,827
6889,827
6890,907
6891,827
6892,907
6893,907
6894,907
6895,907
6896,978
6897,978
6898,978
6899,978
6900,978
6901,978
6902,1018
6903,978
6904,1018
6905,1018
6906,1018
6907,1018
6908,1004
6909,1004
6910,1004
6911,1004
6912,951
6913,1004
6914,951
6915,951
6916,951
6917,951
6918,951
6919,951
6920,871
6921,871
6922,871
6923,871
6924,784
6925,871
6926,784
6927,784
6928,784
6929,784
6930,697
6931,697
6932,697
6933,697
6934,697
6935,697
6936,601
6937,697
6938,601
6939,601
6940,601
6941,601
6942,503
6943,503
6944,503
6945,503
6946,503
6947,503
6948,409
6949,409
6950,409
6951,409
6952,409
6953,409
6954,312
6955,312
6956,312
6957,312
6958,215
6959,312
6960,215
6961,215
6962,215
6963,215
6964,215
6965,215
6966,137
6967,137
6968,137
6969,137
6970,76
6971,137
6972,76
6973,76
6974,76
6975,76
6976,31
6977,31
6978,31
6979,31
6980,31
6981,31
6982,13
6983,31
6984,13
6985,13
6986,13
6987,13
6988,13
6989,13
6990,13
6991,13
6992,35
6993,13
6994,35
6995,35
6996,35
6997,35
6998,35
6999,35
7000,74
7001,74
7002,74
7003,74
7004,135
7005,74
7006,135
7007,135
7008,135
7009,135
7010,211
7011,135
7012,211
7013,211
7014,211
7015,211
7016,295
7017,211
7018,295
7019,295
7020,295
7021,295
7022,396
7023,396
7024,396
7025,396
7026,396
7027,396
7028,500
7029,396
7030,500
7031,500
7032,500
7033,500
7034,597
7035,597
7036,597
7037,597
7038,691
7039,597
7040,691
7041,691
7042,691
7043,691
7044,691
7045,691
7046,780
7047,780
7048,780
7049,780
7050,863
7051,780
7052,863
7053,863
7054,863
7055,863
7056,940
7057,940
7058,940
7059,940
7060,940
7061,940
7062,996
7063,940
7064,996
7065,996
7066,996
7067,996
7068,1010
7069,1010
7070,1010
7071,1010
7072,1010
7073,1010
7074,981
7075,981
7076,981
7077,981
7078,981
7079,981
7080,920
7081,920
7082,920
7083,920
7084,829
7085,920
7086,829
7087,829
7088,829
7089,829
7090,829
7091,829
7092,745
7093,745
7094,745
7095,745
7096,660
7097,745
7098,660
7099,660
7100,660
7101,660
7102,564
7103,564
7104,564
7105,564
7106,564
7107,564
7108,456
7109,564
7110,456
7111,456
7112,456
7113,456
7114,363
7115,363
7116,363
7117,363
7118,268
7119,363
7120,268
7121,268
7122,268
7123,268
7124,268
7125,268
7126,180
7127,180
7128,180
7129,180
7130,110
7131,180
7132,110
7133,110
7134,110
7135,110
7136,58
7137,110
7138,58
7139,58
7140,58
7141,58
7142,19
7143,58
7144,19
7145,19
7146,19
7147,19
7148,10
7149,10
7150,10
7151,10
7152,10
7153,10
7154,16
7155,10
7156,16
7157,16
7158,16
7159,16
7160,43
7161,43
7162,43
7163,43
7164,94
7165,43
7166,94
7167,94
7168,94
7169,94
7170,94
7171,94
7172,163
7173,163
7174,163
7175,163
7176,243
7177,163
7178,243
7179,243
7180,243
7181,243
7182,334
7183,334
7184,334
7185,334
7186,334
7187,334
7188,437
7189,334
7190,437
7191,437
7192,437
7193,437
7194,536
7195,536
7196,536
7197,536
7198,536
7199,536
7200,639
7201,639
7202,639
7203,639
7204,639
7205,639
7206,731
7207,731
7208,731
7209,731
7210,813
7211,731
7212,813
7213,813
7214,813
7215,813
7216,813
7217,813
7218,895
7219,895
7220,895
7221,895
7222,974
7223,895
7224,974
7225,974
7226,974
7227,974
7228,1012
7229,1012
7230,1012
7231,1012
7232,1012
7233,1012
7234,1003
7235,1012
7236,1003
7237,1003
7238,1003
7239,1003
7240,965
7241,965
7242,965
7243,965
7244,883
7245,965
7246,883
7247,883
7248,883
7249,883
7250,883
7251,883
7252,796
7253,796
7254,796
7255,796
7256,708
7257,796
7258,708
7259,708
7260,708
7261,708
7262,615
7263,708
7264,615
7265,615
7266,615
7267,615
7268,523
7269,615
7270,523
7271,523
7272,523
7273,523
7274,420
7275,420
7276,420
7277,420
7278,420
7279,420
7280,321
7281,420
7282,321
7283,321
7284,321
7285,321
7286,227
7287,227
7288,227
7289,227
7290,152
7291,227
7292,152
7293,152
7294,152
7295,152
7296,152
7297,152
7298,88
7299,88
7300,88
7301,88
7302,37
7303,88
7304,37
7305,37
7306,37
7307,37
7308,16
7309,16
7310,16
7311,16
7312,16
7313,16
7314,9
7315,16
7316,9
7317,9
7318,9
7319,9
7320,25
7321,25
7322,25
7323,25
7324,25
7325,25
7326,67
7327,67
7328,67
7329,67
7330,67
7331,67
7332,119
7333,119
7334,119
7335,119
7336,197
7337,119
7338,197
7339,197
7340,197
7341,197
7342,197
7343,197
7344,285
7345,285
7346,285
7347,285
7348,381
7349,285
7350,381
7351,381
7352,381
7353,381
7354,481
7355,481
7356,481
7357,481
7358,481
7359,481
7360,584
7361,481
7362,584
7363,584
7364,584
7365,584
7366,679
7367,679
7368,679
7369,679
7370,766
7371,679
7372,766
7373,766
7374,766
7375,766
7376,766
7377,766
7378,849
7379,849
7380,849
7381,849
7382,933
7383,849
7384,933
7385,933
7386,933
7387,933
7388,995
7389,933
7390,995
7391,995
7392,995
7393,995
7394,1011
7395,995
7396,1011
7397,1011
7398,1011
7399,1011
7400,1002
7401,1002
7402,1002
7403,1002
7404,1002
7405,1002
7406,929
7407,1002
7408,929
7409,929
7410,929
7411,929
7412,850
7413,850
7414,850
7415,850
7416,757
7417,850
7418,757
7419,757
7420,757
7421,757
7422,757
7423,757
7424,672
7425,672
7426,672
7427,672
7428,572
7429,672
7430,572
7431,572
7432,572
7433,572
7434,478
7435,478
7436,478
7437,478
7438,478
7439,478
7440,373
7441,478
7442,373
7443,373
7444,373
7445,373
7446,280
7447,280
7448,280
7449,280
7450,280
7451,280
7452,184
7453,184
7454,184
7455,184
7456,184
7457,184
7458,116
7459,116
7460,116
7461,116
7462,61
7463,116
7464,61
7465,61
7466,61
7467,61
7468,61
7469,61
7470,26
7471,26
7472,26
7473,26
7474,9
7475,26
7476,9
7477,9
7478,9
7479,9
7480,13
7481,13
7482,13
7483,13
7484,13
7485,13
7486,44
7487,13
7488,44
7489,44
7490,44
7491,44
7492,89
7493,89
7494,89
7495,89
7496,150
7497,89
7498,150
7499,150
7500,150
7501,150
7502,150
7503,150
7504,231
7505,231
7506,231
7507,231
7508,328
7509,231
7510,328
7511,328
7512,328
7513,328
7514,423
7515,328
7516,423
7517,423
7518,423
7519,423
7520,525
7521,423
7522,525
7523,525
7524,525
7525,525
7526,615
7527,615
7528,615
7529,615
7530,615
7531,615
7532,716
7533,615
7534,716
7535,716
7536,716
7537,716
7538,799
7539,799
7540,799
7541,799
7542,900
7543,799
7544,900
7545,900
7546,900
7547,900
7548,900
7549,900
7550,957
7551,957
7552,957
7553,957
7554,1012
7555,957
7556,1012
7557,1012
7558,1012
7559,1012
7560,1017
7561,1017
7562,1017
7563,1017
7564,1017
7565,1017
7566,960
7567,1017
7568,960
7569,960
7570,960
7571,960
7572,899
7573,899
7574,899
7575,899
7576,899
7577,899
7578,801
7579,801
7580,801
7581,801
7582,801
7583,801
7584,717
7585,717
7586,717
7587,717
7588,634
7589,717
7590,634
7591,634
7592,634
7593,634
7594,634
7595,634
7596,536
7597,536
7598,536
7599,536
7600,433
7601,536
7602,433
7603,433
7604,433
7605,433
7606,334
7607,334
7608,334
7609,334
7610,334
7611,334
7612,240
7613,334
7614,240
7615,240
7616,240
7617,240
7618,164
7619,164
7620,164
7621,164
7622,90
7623,164
7624,90
7625,90
7626,90
7627,90
7628,90
7629,90
7630,47
7631,47
7632,47
7633,47
7634,13
7635,47
7636,13
7637,13
7638,13
7639,13
7640,9
7641,13
7642,9
7643,9
7644,9
7645,9
7646,20
7647,9
7648,20
7649,20
7650,20
7651,20
7652,55
7653,55
7654,55
7655,55
7656,55
7657,55
7658,118
7659,55
7660,118
7661,118
7662,118
7663,118
7664,188
7665,188
7666,188
7667,188
7668,271
7669,188
7670,271
7671,271
7672,271
7673,271
7674,271
7675,271
7676,367
7677,367
7678,367
7679,367
7680,467
7681,367
7682,467
7683,467
7684,467
7685,467
7686,565
7687,565
7688,565
7689,565
7690,565
7691,565
7692,666
7693,565
7694,666
7695,666
7696,666
7697,666
7698,753
7699,753
7700,753
7701,753
7702,753
7703,753
7704,841
7705,841
7706,841
7707,841
7708,841
7709,841
7710,916
7711,916
7712,916
7713,916
7714,983
7715,916
7716,983
7717,983
7718,983
7719,983
7720,983
7721,983
7722,1009
7723,1009
7724,1009
7725,1009
7726,993
7727,1009
7728,993
7729,993
7730,993
7731,993
7732,944
7733,944
7734,944
7735,944
7736,944
7737,944
7738,857
7739,944
7740,857
7741,857
7742,857
7743,857
7744,775
7745,775
7746,775
7747,775
7748,681
7749,775
7750,681
7751,681
7752,681
7753,681
7754,681
7755,681
7756,588
7757,588
7758,588
7759,588
7760,490
7761,588
7762,490
7763,490
7764,490
7765,490
7766,391
7767,490
7768,391
7769,391
7770,391
7771,391
7772,295
7773,391
7774,295
7775,295
7776,295
7777,295
7778,210
7779,210
7780,210
7781,210
7782,210
7783,210
7784,123
7785,210
7786,123
7787,123
7788,123
7789,123
7790,75
7791,75
7792,75
7793,75
7794,22
7795,75
7796,22
7797,22
7798,22
7799,22
7800,22
7801,22
7802,6
7803,6
7804,6
7805,6
7806,14
7807,6
7808,14
7809,14
7810,14
7811,14
7812,33
7813,33
7814,33
7815,33
7816,33
7817,33
7818,82
7819,33
7820,82
7821,82
7822,82
7823,82
7824,144
7825,144
7826,144
7827,144
7828,144
7829,144
7830,224
7831,224
7832,224
7833,224
7834,224
7835,224
7836,311
7837,311
7838,311
7839,311
7840,407
7841,311
7842,407
7843,407
7844,407
7845,407
7846,407
7847,407
7848,508
7849,508
7850,508
7851,508
7852,613
7853,508
7854,613
7855,613
7856,613
7857,613
7858,697
7859,697
7860,697
7861,697
7862,697
7863,697
7864,800
7865,697
7866,800
7867,800
7868,800
7869,800
7870,881
7871,881
7872,881
7873,881
7874,953
7875,881
7876,953
7877,953
7878,953
7879,953
7880,953
7881,953
7882,1005
7883,1005
7884,1005
7885,1005
7886,1011
7887,1005
7888,1011
7889,1011
7890,1011
7891,1011
7892,964
7893,1011
7894,964
7895,964
7896,964
7897,964
7898,909
7899,964
7900,909
7901,909
7902,909
7903,909
7904,823
7905,823
7906,823
7907,823
7908,823
7909,823
7910,726
7911,823
7912,726
7913,726
7914,726
7915,726
7916,641
7917,641
7918,641
7919,641
7920,544
7921,641
7922,544
7923,544
7924,544
7925,544
7926,544
7927,544
7928,450
7929,450
7930,450
7931,450
7932,346
7933,450
7934,346
7935,346
7936,346
7937,346
7938,254
7939,254
7940,254
7941,254
7942,254
7943,254
7944,168
7945,254
7946,168
7947,168
7948,168
7949,168
7950,103
7951,103
7952,103
7953,103
7954,103
7955,103
7956,45
7957,45
7958,45
7959,45
7960,45
7961,45
7962,14
7963,14
7964,14
7965,14
7966,10
7967,14
7968,10
7969,10
7970,10
7971,10
7972,10
7973,10
7974,24
7975,24
7976,24
7977,24
7978,51
7979,24
7980,51
7981,51
7982,51
7983,51
7984,105
7985,105
7986,105
7987,105
7988,105
7989,105
7990,173
7991,105
7992,173
7993,173
7994,173
7995,173
7996,253
7997,253
7998,253
7999,253
8000,359
8001,253
8002,359
8003,359
8004,359
8005,359
8006,359
8007,359
8008,454
8009,454
8010,454
8011,454
8012,556
8013,454
8014,556
8015,556
8016,556
8017,556
8018,651
8019,556
8020,651
8021,651
8022,651
8023,651
8024,740
8025,651
8026,740
8027,740
8028,740
8029,740
8030,828
8031,828
8032,828
8033,828
8034,828
8035,828
8036,912
8037,828
8038,912
8039,912
8040,912
8041,912
8042,970
8043,970
8044,970
8045,970
8046,1016
8047,970
8048,1016
8049,1016
8050,1016
8051,1016
8052,1016
8053,1016
8054,1004
8055,1004
8056,1004
8057,1004
8058,946
8059,1004
8060,946
8061,946
8062,946
8063,946
8064,875
8065,875
8066,875
8067,875
8068,875
8069,875
8070,782
8071,875
8072,782
8073,782
8074,782
8075,782
8076,693
8077,693
8078,693
8079,693
8080,693
8081,693
8082,602
8083,602
8084,602
8085,602
8086,602
8087,602
8088,503
8089,503
8090,503
8091,503
8092,406
8093,503
8094,406
8095,406
8096,406
8097,406
8098,406
8099,406
8100,312
8101,312
8102,312
8103,312
8104,209
8105,312
8106,209
8107,209
8108,209
8109,209
8110,138
8111,138
8112,138
8113,138
8114,138
8115,138
8116,80
8117,138
8118,80
8119,80
8120,80
8121,80
8122,36
8123,36
8124,36
8125,36
8126,7
8127,36
8128,7
8129,7
8130,7
8131,7
8132,7
8133,7
8134,5
8135,5
8136,5
8137,5
8138,31
8139,5
8140,31
8141,31
8142,31
8143,31
8144,67
8145,31
8146,67
8147,67
8148,67
8149,67
8150,136
8151,67
8152,136
8153,136
8154,136
8155,136
8156,208
8157,208
8158,208
8159,208
8160,208
8161,208
8162,304
8163,208
8164,304
8165,304
8166,304
8167,304
8168,401
8169,401
8170,401
8171,401
8172,495
8173,401
8174,495
8175,495
8176,495
8177,495
8178,495
8179,495
8180,593
8181,593
8182,593
8183,593
8184,689
8185,593
8186,689
8187,689
8188,689
8189,689
8190,775
8191,775
8192,775
8193,775
8194,775
8195,775
8196,863
8197,775
8198,863
8199,863
8200,863
8201,863
8202,944
8203,944
8204,944
8205,944
8206,944
8207,944
8208,996
8209,996
8210,996
8211,996
8212,996
8213,996
8214,1019
8215,1019
8216,1019
8217,1019
8218,987
8219,1019
8220,987
8221,987
8222,987
8223,987
8224,987
8225,987
8226,919
8227,919
8228,919
8229,919
8230,836
8231,919
8232,836
8233,836
8234,836
8235,836
8236,750
8237,750
8238,750
8239,750
8240,750
8241,750
8242,656
8243,750
8244,656
8245,656
8246,656
8247,656
8248,560
8249,560
8250,560
8251,560
8252,464
8253,560
8254,464
8255,464
8256,464
8257,464
8258,464
8259,464
8260,365
8261,365
8262,365
8263,365
8264,265
8265,365
8266,265
8267,265
8268,265
8269,265
8270,182
8271,265
8272,182
8273,182
8274,182
8275,182
8276,108
8277,182
8278,108
8279,108
8280,108
8281,108
8282,56
8283,56
8284,56
8285,56
8286,56
8287,56
8288,22
8289,56
8290,22
8291,22
8292,22
8293,22
8294,10
8295,10
8296,10
8297,10
8298,17
8299,10
8300,17
8301,17
8302,17
8303,17
8304,17
8305,17
8306,44
8307,44
8308,44
8309,44
8310,93
8311,44
8312,93
8313,93
8314,93
8315,93
8316,159
8317,159
8318,159
8319,159
8320,159
8321,159
8322,253
8323,159
8324,253
8325,253
8326,253
8327,253
8328,341
8329,341
8330,341
8331,341
8332,341
8333,341
8334,439
8335,439
8336,439
8337,439
8338,439
8339,439
8340,542
8341,542
8342,542
8343,542
8344,633
8345,542
8346,633
8347,633
8348,633
8349,633
8350,633
8351,633
8352,719
8353,719
8354,719
8355,719
8356,818
8357,719
8358,818
8359,818
8360,818
8361,818
8362,898
8363,898
8364,898
8365,898
8366,898
8367,898
8368,980
8369,898
8370,980
8371,980
8372,980
8373,980
8374,1015
8375,1015
8376,1015
8377,1015
8378,1003
8379,1015
8380,1003
8381,1003
8382,1003
8383,1003
8384,1003
8385,1003
8386,957
8387,957
8388,957
8389,957
8390,884
8391,957
8392,884
8393,884
8394,884
8395,884
8396,794
8397,884
8398,794
8399,794
8400,794
8401,794
8402,715
8403,794
8404,715
8405,715
8406,715
8407,715
8408,624
8409,624
8410,624
8411,624
8412,624
8413,624
8414,516
8415,624
8416,516
8417,516
8418,516
8419,516
8420,417
8421,417
8422,417
8423,417
8424,319
8425,417
8426,319
8427,319
8428,319
8429,319
8430,319
8431,319
8432,233
8433,233
8434,233
8435,233
8436,146
8437,233
8438,146
8439,146
8440,146
8441,146
8442,89
8443,89
8444,89
8445,89
8446,89
8447,89
8448,37
8449,89
8450,37
8451,37
8452,37
8453,37
8454,12
8455,12
8456,12
8457,12
8458,12
8459,12
8460,12
8461,12
8462,12
8463,12
8464,12
8465,12
8466,22
8467,22
8468,22
8469,22
8470,72
8471,22
8472,72
8473,72
8474,72
8475,72
8476,72
8477,72
8478,124
8479,124
8480,124
8481,124
8482,196
8483,124
8484,196
8485,196
8486,196
8487,196
8488,282
8489,282
8490,282
8491,282
8492,282
8493,282
8494,388
8495,282
8496,388
8497,388
8498,388
8499,388
8500,484
8501,484
8502,484
8503,484
8504,581
8505,484
8506,581
8507,581
8508,581
8509,581
8510,581
8511,581
8512,675
8513,675
8514,675
8515,675
8516,767
8517,675
8518,767
8519,767
8520,767
8521,767
8522,850
8523,767
8524,850
8525,850
8526,850
8527,850
8528,935
8529,850
8530,935
8531,935
8532,935
8533,935
8534,994
8535,994
8536,994
8537,994
8538,994
8539,994
8540,1001
8541,994
8542,1001
8543,1001
8544,1001
8545,1001
8546,979
8547,979
8548,979
8549,979
8550,933
8551,979
8552,933
8553,933
8554,933
8555,933
8556,933
8557,933
8558,849
8559,849
8560,849
8561,849
8562,760
8563,849
8564,760
8565,760
8566,760
8567,760
8568,673
8569,673
8570,673
8571,673
8572,673
8573,673
8574,564
8575,673
8576,564
8577,564
8578,564
8579,564
8580,476
8581,476
8582,476
8583,476
8584,476
8585,476
8586,369
8587,369
8588,369
8589,369
8590,369
8591,369
8592,280
8593,280
8594,280
8595,280
8596,195
8597,280
8598,195
8599,195
8600,195
8601,195
8602,195
8603,195
8604,118
8605,118
8606,118
8607,118
8608,60
8609,118
8610,60
8611,60
8612,60
8613,60
8614,28
8615,28
8616,28
8617,28
8618,28
8619,28
8620,4
8621,28
8622,4
8623,4
8624,4
8625,4
8626,11
8627,11
8628,11
8629,11
8630,44
8631,11
8632,44
8633,44
8634,44
8635,44
8636,44
8637,44
8638,84
8639,84
8640,84
8641,84
8642,158
8643,84
8644,158
8645,158
8646,158
8647,158
8648,237
8649,158
8650,237
8651,237
8652,237
8653,237
8654,324
8655,237
8656,324
8657,324
8658,324
8659,324
8660,420
8661,420
8662,420
8663,420
8664,420
8665,420
8666,531
8667,420
8668,531
8669,531
8670,531
8671,531
8672,620
8673,620
8674,620
8675,620
8676,710
8677,620
8678,710
8679,710
8680,710
8681,710
8682,710
8683,710
8684,800
8685,800
8686,800
8687,800
8688,897
8689,800
8690,897
8691,897
8692,897
8693,897
8694,969
8695,969
8696,969
8697,969
8698,969
8699,969
8700,1005
8701,969
8702,1005
8703,1005
8704,1005
8705,1005
8706,1007
8707,1007
8708,1007
8709,1007
8710,1007
8711,1007
8712,972
8713,972
8714,972
8715,972
8716,972
8717,972
8718,906
8719,906
8720,906
8721,906
8722,801
8723,906
8724,801
8725,801
8726,801
8727,801
8728,801
8729,801
8730,717
8731,717
8732,717
8733,717
8734,629
8735,717
8736,629
8737,629
8738,629
8739,629
8740,532
8741,532
8742,532
8743,532
8744,532
8745,532
8746,436
8747,532
8748,436
8749,436
8750,436
8751,436
8752,336
8753,336
8754,336
8755,336
8756,241
8757,336
8758,241
8759,241
8760,241
8761,241
8762,241
8763,241
8764,161
8765,161
8766,161
8767,161
8768,89
8769,161
8770,89
8771,89
8772,89
8773,89
8774,44
8775,89
8776,44
8777,44
8778,44
8779,44
8780,15
8781,44
8782,15
8783,15
8784,15
8785,15
8786,12
8787,12
8788,12
8789,12
8790,12
8791,12
8792,21
8793,12
8794,21
8795,21
8796,21
8797,21
8798,54
8799,54
8800,54
8801,54
8802,118
8803,54
8804,118
8805,118
8806,118
8807,118
8808,118
8809,118
8810,180
8811,180
8812,180
8813,180
8814,273
8815,180
8816,273
8817,273
8818,273
8819,273
8820,372
8821,372
8822,372
8823,372
8824,372
8825,372
8826,469
8827,372
8828,469
8829,469
8830,469
8831,469
8832,565
8833,565
8834,565
8835,565
8836,565
8837,565
8838,664
8839,664
8840,664
8841,664
8842,664
8843,664
8844,754
8845,754
8846,754
8847,754
8848,839
8849,754
8850,839
8851,839
8852,839
8853,839
8854,839
8855,839
8856,916
8857,916
8858,916
8859,916
8860,986
8861,916
8862,986
8863,986
8864,986
8865,986
8866,1010
8867,1010
8868,1010
8869,1010
8870,1010
8871,1010
8872,992
8873,1010
8874,992
8875,992
8876,992
8877,992
8878,941
8879,941
8880,941
8881,941
8882,860
8883,941
8884,860
8885,860
8886,860
8887,860
8888,860
8889,860
8890,775
8891,775
8892,775
8893,775
8894,679
8895,775
8896,679
8897,679
8898,679
8899,679
8900,588
8901,679
8902,588
8903,588
8904,588
8905,588
8906,487
8907,588
8908,487
8909,487
8910,487
8911,487
8912,395
8913,395
8914,395
8915,395
8916,395
8917,395
8918,288
8919,395
8920,288
8921,288
8922,288
8923,288
8924,200
8925,200
8926,200
8927,200
8928,136
8929,200
8930,136
8931,136
8932,136
8933,136
8934,136
8935,136
8936,74
8937,74
8938,74
8939,74
8940,28
8941,74
8942,28
8943,28
8944,28
8945,28
8946,12
8947,12
8948,12
8949,12
8950,12
8951,12
8952,15
8953,12
8954,15
8955,15
8956,15
8957,15
8958,37
8959,37
8960,37
8961,37
8962,37
8963,37
8964,80
8965,80
8966,80
8967,80
8968,80
8969,80
8970,143
8971,143
8972,143
8973,143
8974,226
8975,143
8976,226
8977,226
8978,226
8979,226
8980,226
8981,226
8982,310
8983,310
8984,310
8985,310
8986,408
8987,310
8988,408
8989,408
8990,408
8991,408
8992,507
8993,507
8994,507
8995,507
8996,507
8997,507
8998,609
8999,507
9000,609
9001,609
9002,609
9003,609
9004,700
9005,700
9006,700
9007,700
9008,793
9009,700
9010,793
9011,793
9012,793
9013,793
9014,793
9015,793
9016,876
9017,876
9018,876
9019,876
9020,956
9021,876
9022,956
9023,956
9024,956
9025,956
9026,997
9027,956
9028,997
9029,997
9030,997
9031,997
9032,1003
9033,997
9034,1003
9035,1003
9036,1003
9037,1003
9038,973
9039,973
9040,973
9041,973
9042,973
9043,973
9044,911
9045,973
9046,911
9047,911
9048,911
9049,911
9050,824
9051,824
9052,824
9053,824
9054,732
9055,824
9056,732
9057,732
9058,732
9059,732
9060,732
9061,732
9062,644
9063,644
9064,644
9065,644
9066,544
9067,644
9068,544
9069,544
9070,544
9071,544
9072,447
9073,447
9074,447
9075,447
9076,447
9077,447
9078,349
9079,447
9080,349
9081,349
9082,349
9083,349
9084,246
9085,246
9086,246
9087,246
9088,246
9089,246
9090,168
9091,168
9092,168
9093,168
9094,168
9095,168
9096,98
9097,98
9098,98
9099,98
9100,48
9101,98
9102,48
9103,48
9104,48
9105,48
9106,48
9107,48
9108,21
9109,21
9110,21
9111,21
9112,6
9113,21
9114,6
9115,6
9116,6
9117,6
9118,17
9119,17
9120,17
9121,17
9122,17
9123,17
9124,67
9125,17
9126,67
9127,67
9128,67
9129,67
9130,105
9131,105
9132,105
9133,105
9134,172
9135,105
9136,172
9137,172
9138,172
9139,172
9140,172
9141,172
9142,253
9143,253
9144,253
9145,253
9146,359
9147,253
9148,359
9149,359
9150,359
9151,359
9152,453
9153,359
9154,453
9155,453
9156,453
9157,453
9158,555
9159,453
9160,555
9161,555
9162,555
9163,555
9164,652
9165,652
9166,652
9167,652
9168,652
9169,652
9170,732
9171,652
9172,732
9173,732
9174,732
9175,732
9176,824
9177,824
9178,824
9179,824
9180,921
9181,824
9182,921
9183,921
9184,921
9185,921
9186,921
9187,921
9188,982
9189,982
9190,982
9191,982
9192,1004
9193,982
9194,1004
9195,1004
9196,1004
9197,1004
9198,992
9199,992
9200,992
9201,992
9202,992
9203,992
9204,956
9205,992
9206,956
9207,956
9208,956
9209,956
9210,881
9211,881
9212,881
9213,881
9214,881
9215,881
9216,780
9217,780
9218,780
9219,780
9220,780
9221,780
9222,693
9223,693
9224,693
9225,693
9226,602
9227,693
9228,602
9229,602
9230,602
9231,602
9232,602
9233,602
9234,505
9235,505
9236,505
9237,505
9238,408
9239,505
9240,408
9241,408
9242,408
9243,408
9244,307
9245,307
9246,307
9247,307
9248,307
9249,307
9250,218
9251,307
9252,218
9253,218
9254,218
9255,218
9256,145
9257,145
9258,145
9259,145
9260,75
9261,145
9262,75
9263,75
9264,75
9265,75
9266,75
9267,75
9268,34
9269,34
9270,34
9271,34
9272,7
9273,34
9274,7
9275,7
9276,7
9277,7
9278,6
9279,7
9280,6
9281,6
9282,6
9283,6
9284,33
9285,6
9286,33
9287,33
9288,33
9289,33
9290,76
9291,76
9292,76
9293,76
9294,76
9295,76
9296,132
9297,76
9298,132
9299,132
9300,132
9301,132
9302,206
9303,206
9304,206
9305,206
9306,306
9307,206
9308,306
9309,306
9310,306
9311,306
9312,306
9313,306
9314,396
9315,396
9316,396
9317,396
9318,499
9319,396
9320,499
9321,499
9322,499
9323,499
9324,591
9325,591
9326,591
9327,591
9328,591
9329,591
9330,692
9331,591
9332,692
9333,692
9334,692
9335,692
9336,774
9337,774
9338,774
9339,774
9340,774
9341,774
9342,861
9343,861
9344,861
9345,861
9346,861
9347,861
9348,941
9349,941
9350,941
9351,941
9352,998
9353,941
9354,998
9355,998
9356,998
9357,998
9358,998
9359,998
9360,1012
9361,1012
9362,1012
9363,1012
9364,978
9365,1012
9366,978
9367,978
9368,978
9369,978
9370,928
9371,928
9372,928
9373,928
9374,928
9375,928
9376,827
9377,928
9378,827
9379,827
9380,827
9381,827
9382,740
9383,740
9384,740
9385,740
9386,657
9387,740
9388,657
9389,657
9390,657
9391,657
9392,657
9393,657
9394,564
9395,564
9396,564
9397,564
9398,460
9399,564
9400,460
9401,460
9402,460
9403,460
9404,364
9405,460
9406,364
9407,364
9408,364
9409,364
9410,265
9411,364
9412,265
9413,265
9414,265
9415,265
9416,180
9417,180
9418,180
9419,180
9420,180
9421,180
9422,109
9423,180
9424,109
9425,109
9426,109
9427,109
9428,57
9429,57
9430,57
9431,57
9432,25
9433,57
9434,25
9435,25
9436,25
9437,25
9438,25
9439,25
9440,12
9441,12
9442,12
9443,12
9444,15
9445,12
9446,15
9447,15
9448,15
9449,15
9450,45
9451,45
9452,45
9453,45
9454,45
9455,45
9456,100
9457,45
9458,100
9459,100
9460,100
9461,100
9462,169
9463,169
9464,169
9465,169
9466,169
9467,169
9468,252
9469,252
9470,252
9471,252
9472,252
9473,252
9474,340
9475,340
9476,340
9477,340
9478,440
9479,340
9480,440
9481,440
9482,440
9483,440
9484,440
9485,440
9486,539
9487,539
9488,539
9489,539
9490,637
9491,539
9492,637
9493,637
9494,637
9495,637
9496,731
9497,731
9498,731
9499,731
9500,731
9501,731
9502,812
9503,731
9504,812
9505,812
9506,812
9507,812
9508,901
9509,901
9510,901
9511,901
9512,972
9513,901
9514,972
9515,972
9516,972
9517,972
9518,972
9519,972
9520,1015
9521,1015
9522,1015
9523,1015
9524,1006
9525,1015
9526,1006
9527,1006
9528,1006
9529,1006
9530,970
9531,1006
9532,970
9533,970
9534,970
9535,970
9536,861
9537,970
9538,861
9539,861
9540,861
9541,861
9542,792
9543,792
9544,792
9545,792
9546,792
9547,792
9548,714
9549,792
9550,714
9551,714
9552,714
9553,714
9554,616
9555,616
9556,616
9557,616
9558,516
9559,616
9560,516
9561,516
9562,516
9563,516
9564,516
9565,516
9566,420
9567,420
